ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
2294,335000,Chennai,m,21-06-1991,87,state board,,85,state board,4680,2,B.Tech/B.E.,electronics and communication engineering,81,4680,1,Tamil Nadu,2013,455,485,605,-1,-1,-1,-1,-1,-1,-1,-1,0.6696,-0.1334,0.3292,-1.5899,-0.8608
2295,425000,Chennai,m,26-05-1990,80.83,matriculation,2007,86.8,state board,1245,2,B.Tech/B.E.,mechanical engineering,76.27,1245,1,Tamil Nadu,2011,515,465,615,0.414337426,-1,-1,-1,366,-1,-1,-1,-0.4173,0.6568,-0.7794,-0.0552,0.3444
2296,120000,Bharuch,m,23-10-1987,83.14,ghseb,2006,58,ghseb,412,2,B.Tech/B.E.,chemical engineering,69.94,412,0,Gujarat,2010,595,435,475,-1,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444
2297,275000,Noida,m,03-05-1992,81,cbse,2010,67.2,cbse,5812,2,B.Tech/B.E.,computer science & engineering,67.3,5812,1,Rajasthan,2014,685,625,635,0.842248322,565,-1,469,-1,-1,-1,-1,0.8463,-0.2871,-0.4511,,-0.6692
2298,110000,Chennai,m,16-09-1991,,state board,2009,64,state board,8131,2,B.Tech/B.E.,information technology,62,8131,0,Tamil Nadu,2013,325,370,260,0.04099931,315,-1,223,-1,-1,-1,-1,0.5591,0.2124,0.9322,1.1601,1.4386
2299,120000,Kochi/Cochin,m,20-11-1986,,0,2004,55.8,0,1310,2,MCA,computer application,63,1310,0,Kerala,2010,375,375,385,0.600057182,435,366,-1,-1,-1,-1,-1,-0.1082,1.1248,1.5428,-1.1128,0.9763
2300,350000,-1,m,01-01-1992,91,cbse,2009,83.6,cbse,51,2,B.Tech/B.E.,computer science & engineering,76.2,,0,Uttar Pradesh,2014,615,560,695,0.704090412,465,-1,-1,-1,-1,-1,-1,0.7027,-0.9531,-0.6048,-0.995,-1.244
2301,320000,Navi Mumbai,m,07-11-1991,81.38,state board,2009,71.33,state board,11629,2,B.Tech/B.E.,information technology,65.97,11629,0,Maharashtra,2013,590,605,560,0.670743151,455,-1,-1,-1,-1,-1,-1,1.1336,0.7119,0.4711,,1.247
2302,700000,-1,m,01-11-1986,69.33,up board,2003,63,up board,11157,1,MCA,computer application,85.2,11157,0,Jharkhand,2011,585,585,635,0.884122512,535,-1,-1,-1,-1,-1,-1,0.0464,0.9688,0.3817,-1.3478,-0.2875
2303,80000,Dehradun,m,03-04-1988,73.2,cbse,2005,60.8,cbse,6874,2,MCA,computer application,67,6874,0,Uttarakhand,2011,425,445,435,0.704090412,465,-1,-1,-1,-1,-1,-1,-1.6538,-1.2153,-2.2308,0.7673,0.6603
2304,1200000,Mumbai,m,09-01-1989,67,gujarat board,2006,62,gujarat board,984,2,B.Tech/B.E.,mechanical engineering,72,984,0,Gujarat,2010,385,455,495,0.535862819,-1,-1,-1,393,-1,-1,-1,-1.4992,-0.2793,-0.344,-0.8778,-0.1295
2305,155000,Chennai,m,20-05-1992,85,state board,2009,84.8,state board,12187,2,B.Tech/B.E.,computer science & engineering,75.9,12187,0,Tamil Nadu,2013,520,460,415,0.377551419,375,-1,-1,-1,-1,-1,-1,,0.3789,0.7785,0.9066,0.6721
2306,195000,-1,f,26-11-1992,89.33,state board,2010,95.5,state board,14651,1,B.Tech/B.E.,electronics and communication engineering,79.96,14651,0,Telangana,2014,545,520,645,0.997298968,495,548,-1,-1,-1,-1,-1,0.5591,0.8784,0.6248,,1.0554
2307,515000,Mysore,m,16-03-1989,91.4,0,2007,93,0,2563,2,B.Tech/B.E.,computer engineering,79.56,,0,Uttarakhand,2012,705,505,635,0.942116551,575,-1,-1,-1,-1,-1,-1,-0.2628,-0.2793,0.3817,1.11983,-0.169
2308,315000,Banglore,f,17-01-1992,62.6,state board,2009,74.6,state board,11265,2,B.Tech/B.E.,computer science & engineering,68.88,11265,0,Madhya Pradesh,2013,370,460,310,0.622642916,-1,-1,407,-1,-1,-1,-1,0.5591,-0.2871,0.3174,0.3995,-0.6692
2309,400000,Pune,m,24-02-1991,91,cbse,2008,84,cbse,37,2,B.Tech/B.E.,electronics and communication engineering,76,37,1,Delhi,2012,675,415,735,0.910770164,-1,433,-1,-1,-1,-1,-1,0.3555,0.8128,-0.6343,,0.5419
2310,490000,Noida,m,13-09-1990,72,0,,72,0,6271,2,B.Tech/B.E.,information technology,70.5,6271,0,Uttarakhand,2012,440,570,530,0.81941653,505,-1,-1,-1,-1,-1,-1,0.0464,0.6178,-0.3803,-1.1128,0.1864
2311,380000,Indore,m,10-11-1991,80.8,cbse,2009,70.4,cbse,5400,2,B.Tech/B.E.,computer science & engineering,69.3,5400,0,Madhya Pradesh,2013,450,450,560,0.765673581,485,-1,-1,-1,-1,-1,-1,,0.2124,-0.7585,-1.6289,-0.6692
2312,200000,Hyderabad,f,21-11-1986,51.36,0,2008,73.3,0,5759,2,B.Tech/B.E.,computer engineering,69.2,5759,0,Karnataka,2011,365,385,315,0.413838256,385,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,1.2525,-0.9953,0.8183
2313,300000,Panchkula,m,03-03-1991,90,cbse,2009,81.2,cbse,11127,1,B.Tech/B.E.,electronics and electrical engineering,70.3,11127,0,Punjab,2017,730,585,720,0.557389506,475,-1,-1,-1,420,-1,-1,0.5591,0.8784,1.0859,-0.6147,0.0973
2314,120000,Dehradun,f,11-06-1991,84,cbse,2008,78,cbse,5904,2,B.Tech/B.E.,information technology,70,5904,0,Uttar Pradesh,2013,675,555,690,0.735795709,475,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-1.0659,-1.8824,0.4805
2315,350000,-1,m,23-03-1990,82.4,cbse,,71.3,cbse,7000,2,B.Tech/B.E.,telecommunication engineering,72.6,7000,1,Karnataka,2013,595,580,635,0.655766943,485,-1,-1,-1,-1,366,-1,-0.0154,0.7119,0.1637,-0.1076,1.2121
2316,210000,Jaipur,m,28-01-1992,76,state board,,64,state board,12497,2,B.Tech/B.E.,computer science & engineering,68,12497,0,Rajasthan,2013,490,470,390,0.600057182,435,-1,-1,-1,-1,-1,-1,0.8463,0.3789,0.4711,0.0192,1.4386
2317,420000,Hyderabad,m,30-10-1989,88,ssc,2006,93.5,bie,951,2,B.Tech/B.E.,computer engineering,72.56,951,1,Telangana,2010,495,575,645,0.952245573,585,-1,-1,-1,-1,-1,-1,-1.9629,0.5008,-0.4891,-0.5253,-0.1295
2318,290000,Bangalore,m,03-11-1990,,cbse,2009,87.4,cbse,11759,2,B.Tech/B.E.,information technology,81.89,11759,0,Uttarakhand,2013,345,470,485,0.600057182,435,-1,-1,-1,-1,-1,-1,,0.5008,-1.0697,0.5323,0.1864
2319,300000,Mysore,f,11-12-1992,89.5,state board,2010,91,state board,15163,2,B.Tech/B.E.,computer science & engineering,73.6,15163,0,Andhra Pradesh,2015,455,505,535,0.486747008,395,-1,376,-1,-1,-1,-1,1.1336,0.3789,0.6248,-0.2344,-0.0943
2320,400000,Bangalore,m,13-12-1991,80.8,state board,2009,89,state board,7000,2,B.Tech/B.E.,electronics and communication engineering,82,7000,1,Karnataka,2013,475,390,435,0.380091833,465,-1,-1,-1,-1,313,-1,-0.3027,-0.1206,0.01,0.0192,-2.0105
2321,420000,Pune,m,02-10-1991,74,state board,2008,72.6,state board,1206,2,B.Tech/B.E.,computer science & engineering,83,1206,0,Karnataka,2013,605,460,595,0.356536488,525,-1,346,-1,-1,-1,-1,0.2718,0.2124,1.547,-1.1218,0.8637
2322,90000,-1,m,17-12-1991,71.6,cbse,2008,72.8,cbse,387,2,B.Tech/B.E.,,65.1,387,0,Uttar Pradesh,2014,510,410,250,0.622642916,395,-1,407,-1,-1,-1,-1,1.2772,1.3779,1.0859,0.3995,0.0973
2323,450000,-1,m,01-02-1991,85,cbse,2008,79,cbse,8310,2,B.Tech/B.E.,,75.64,8310,1,Rajasthan,2013,520,500,605,0.901489571,545,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,1.2396,0.2727,0.2889
2324,350000,New Delhi,m,20-06-1990,82,cbse,2008,81.2,cbse,6920,1,B.Tech/B.E.,computer science & engineering,71.67,6920,1,Delhi,2013,580,640,870,0.622642916,625,-1,407,-1,-1,-1,-1,-0.5899,1.0449,0.3174,-1.2486,0.8637
2325,100000,-1,f,03-01-1993,,state board,2010,75.75,state board,8888,2,B.Tech/B.E.,information technology,72,,0,Tamil Nadu,2014,405,470,340,0.23780284,435,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.1637,0.1459,-0.6692
2326,360000,-1,m,08-10-1989,86.33,rbse,2007,86.8,cbse,1003,2,B.Tech/B.E.,computer engineering,68.52,1003,1,Rajasthan,2011,475,485,554,0.942116551,575,-1,-1,-1,-1,-1,-1,-0.4173,-1.9953,0.672,1.2374,-0.9194
2327,350000,-1,f,17-01-1990,69.54,icse,2008,64.43,isc,4501,2,B.Tech/B.E.,information technology,63,4501,0,Uttar Pradesh,2012,485,520,355,0.308400583,355,-1,-1,-1,-1,-1,-1,1.7465,1.9048,0.672,-0.2902,1.2528
2328,240000,Pune,f,08-11-1989,,0,2007,64,0,12020,2,MCA,computer application,64,12020,1,Maharashtra,2013,625,445,385,0.600057182,435,-1,-1,-1,-1,-1,-1,-2.272,-0.4353,-0.6343,1.7074,-1.2354
2329,180000,New Delhi,m,24-05-1991,68.6,cbse,2008,59.2,cbse,4450,2,B.Tech/B.E.,electronics and electrical engineering,67.9,4450,0,Uttar Pradesh,2017,275,350,400,0.163630927,335,-1,-1,-1,313,-1,-1,1.4208,1.3779,1.0859,-1.7556,0.8637
2330,145000,lucknow,m,19-10-1989,70.5,0,2006,66.4,0,568,2,B.Tech/B.E.,electronics and communication engineering,68.28,568,0,Uttar Pradesh,2012,465,325,525,0.824666401,-1,400,-1,-1,-1,-1,-1,1.0896,1.4368,0.5269,-0.5253,0.6603
2331,205000,Chennai,f,10-06-1988,94.7,cbse,2006,94.7,state board,434,2,B.Tech/B.E.,electronics and communication engineering,67,434,1,Tamil Nadu,2010,525,585,535,0.824666401,-1,400,-1,-1,-1,-1,-1,-0.7264,0.9688,-1.0697,0.5323,-0.1295
2332,135000,chennai,m,11-07-1990,72,state board,,67,state board,15418,2,B.Tech/B.E.,computer science & engineering,62,15418,1,Tamil Nadu,2012,370,370,320,0.144789889,405,-1,284,-1,-1,-1,-1,0.1282,1.0449,0.9322,,1.247
2333,400000,Mumbai,f,24-09-1990,82.2,cbse,2008,77,cbse,5071,2,B.Tech/B.E.,industrial & production engineering,91.2,5071,0,Andhra Pradesh,2012,524,555,405,0.414337426,-1,-1,-1,366,-1,-1,-1,-0.7264,-0.6693,-0.8157,-0.05527,-0.4455
2334,325000,Chennai,f,25-08-1990,83.5,0,2008,92.5,0,3076,2,B.Tech/B.E.,information technology,84.5,3076,0,Tamil Nadu,2012,455,515,595,0.884122512,535,-1,-1,-1,-1,-1,-1,-1.4606,0.3448,-0.9245,0.26793,-1.2354
2335,315000,Bangalore,m,21-07-1993,81.5,state board,2010,82.3,state board,449,2,B.Tech/B.E.,electronics and communication engineering,77,449,1,Tamil Nadu,2014,405,495,585,-1,385,-1,-1,-1,-1,-1,-1,,0.0459,0.6248,-0.3612,-0.2859
2336,420000,Chennai,m,14-05-1991,87,matriculation,2008,90,state board,8799,2,B.Tech/B.E.,electronics and electrical engineering,75,8799,0,Tamil Nadu,2012,615,545,475,0.124502074,455,233,-1,-1,-1,-1,-1,,0.3448,-0.1988,-0.40777,-0.169
2337,400000,Bangalore,f,13-02-1988,,0,2006,71.66,0,1070,2,B.Tech/B.E.,information technology,69.03,1070,1,Karnataka,2010,445,395,415,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,-1.3599,-0.2902,-0.2875
2338,190000,-1,m,25-03-1991,83.5,state board,2008,69.83,state board,13040,2,B.Tech/B.E.,computer science & engineering,79.4,13040,1,West Bengal,2013,500,485,585,0.356536488,455,-1,346,-1,-1,-1,-1,1.4208,1.0449,2.008,-1.5021,0.8637
2339,225000,Chennai,m,07-09-1990,77,state board,,81.1,state board,495,2,B.Tech/B.E.,electronics and electrical engineering,76.2,495,1,Telangana,2013,415,525,650,0.966006923,425,166,-1,-1,580,-1,-1,-1.0208,-0.4536,-0.4511,0.9066,-2.3937
2340,325000,Bangalore,m,28-08-1992,96,icse,2010,87,cbse,485,2,B.Tech/B.E.,information technology,74.86,485,0,Uttar Pradesh,2014,630,565,655,0.974396113,615,-1,-1,-1,-1,-1,-1,-0.4463,1.2114,0.6248,0.2727,0.6721
2341,210000,Ghaziabad,m,06-12-1993,74.8,cbse,2010,63.4,cbse,18103,2,B.Tech/B.E.,electronics & telecommunications,68.28,18103,0,Uttar Pradesh,2014,510,450,455,0.0587928,325,200,-1,-1,-1,286,-1,-0.4463,-0.2871,0.1637,2.1743,0.4805
2342,150000,Pune,f,16-01-1991,63,icse,2009,60,cbse,272,2,B.Tech/B.E.,computer science & engineering,59.85,272,0,Punjab,2013,570,410,310,0.563267824,425,-1,-1,-1,-1,-1,-1,-2.6007,1.0449,0.1637,0.3995,-0.4776
2343,140000,New Delhi,m,25-07-1990,76,state board,2008,63,cbse,6739,2,B.Tech/B.E.,computer science & engineering,83,6739,0,Haryana,2013,420,450,450,0.23780284,385,-1,315,-1,-1,-1,-1,,-0.2871,0.3174,0.653,0.6721
2344,225000,New Delhi,m,17-01-1991,78,state board,2009,72,state board,6874,2,B.Tech/B.E.,information technology,64,6874,0,Uttarakhand,2014,595,530,525,0.486747008,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,,1.4386
2345,650000,Hyderabad,m,07-03-1990,79.8,ssc,2007,90.7,intermediate board,5003,2,B.Tech/B.E.,information technology,68.47,5003,0,Andhra Pradesh,2011,435,335,405,0.143256541,295,300,-1,366,-1,-1,340,0.3555,-0.1232,0.0914,0.7673,-0.7615
2346,185000,Bangalore,m,20-01-1992,67,state board,2008,60.44,state board,14708,2,B.Tech/B.E.,computer science & engineering,72,14708,0,Orissa,2014,455,455,380,0.23780284,455,-1,315,-1,-1,-1,-1,1.5644,1.5444,0.7785,0.1459,0.8637
2347,410000,Chennai,m,14-06-1988,83.4,cbse,2007,78.6,cbse,4501,2,B.Tech/B.E.,electronics and electrical engineering,71.2,4501,0,Uttar Pradesh,2011,554,505,545,0.229481755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502
2348,45000,-1,m,10-05-1991,67,ssc regular,2008,82.6,intermediate,4415,2,B.Tech/B.E.,electronics and electrical engineering,67.96,4415,1,Telangana,2012,395,435,405,0.824666401,215,400,-1,-1,-1,-1,-1,0.51,0.5008,-1.3599,-0.8778,0.3049
2349,240000,Chandigarh,f,05-08-1990,83,0,2008,74,0,11477,2,B.Tech/B.E.,electronics and communication engineering,86,11477,0,Punjab,2012,535,485,500,0.538386893,415,333,-1,-1,-1,-1,-1,,1.3779,1.547,-2.136,0.6721
2350,360000,Bangalore,f,02-04-1991,92,board of secondary education,2008,94.8,board of intermediate education,9769,2,B.Tech/B.E.,electronics and communication engineering,77.33,9769,1,Telangana,2012,505,525,505,0.960603252,-1,466,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1626,1.3549,-0.7615
2351,300000,-1,m,14-04-1990,78,kea,,69,kea,3717,2,B.Tech/B.E.,,75,3717,1,Karnataka,2012,355,485,425,0.0587928,325,200,-1,-1,-1,-1,-1,-0.2628,-0.5913,-0.1988,1.2374,-0.169
2352,325000,Chennai,f,25-09-1992,61,state board,2010,61,state board,1237,2,B.Tech/B.E.,information technology,75,1237,1,Telangana,2014,455,510,500,0.952245573,585,-1,-1,-1,-1,-1,-1,0.2718,0.2124,0.3174,0.1459,-1.0524
2353,480000,Bangalore,m,08-10-1988,82.24,sslc,2006,78,pu  board karnataka,545,2,B.Tech/B.E.,computer engineering,68,,1,Karnataka,2010,415,265,335,0.450876584,395,-1,-1,-1,-1,-1,-1,-0.2628,0.8128,0.9623,0.4148,-0.2875
2354,120000,Bangalore,m,06-09-1992,76.64,state board,2010,61.16,state board,3547,2,B.Tech/B.E.,computer science & engineering,61.48,3547,0,Karnataka,2014,535,455,355,0.04099931,425,-1,223,-1,-1,-1,-1,-0.0154,0.3789,1.2396,-0.8682,0.8637
2355,350000,Noida,m,05-07-1991,84,cbse,2009,85.2,cbse,8195,1,B.Tech/B.E.,electronics and communication engineering,78.59,8195,1,Delhi,2013,625,605,735,0.376059587,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554
2356,520000,Hyderabad,m,29-01-1992,,state board,2009,74.6,state board,5216,2,B.Tech/B.E.,information technology,78.6,5216,1,West Bengal,2013,720,450,590,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.8772,0.7119,0.4711,-0.1076,0.6721
2357,430000,Kolkata,f,20-12-1988,61,0,2006,63,0,5508,2,B.Tech/B.E.,electrical engineering,65,5508,0,Orissa,2011,465,395,515,0.824666401,355,400,-1,-1,-1,-1,-1,0.51,0.0328,1.3977,0.4148,0.8183
2358,445000,-1,m,08-12-1985,63.2,mp board,2004,68.89,mp board,547,2,MCA,computer application,76.2,547,0,Madhya Pradesh,2011,495,505,505,0.916869961,555,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.1988,-1.1128,-0.2875
2359,180000,Bangalore,m,31-03-1991,62,up,2006,59,up,12478,2,B.Tech/B.E.,electronics and communication engineering,65.16,12478,0,Uttar Pradesh,2012,375,435,455,0.910770164,285,433,-1,-1,-1,-1,-1,0.3941,-0.9033,-1.5051,-0.9659,-1.2354
2360,310000,Hyderabad,f,31-05-1990,82.3,ssc,2007,96.6,intermediate board,9557,2,B.Tech/B.E.,electronics and communication engineering,83,9557,1,Telangana,2012,445,565,615,0.694479328,-1,366,-1,-1,-1,-1,-1,1.1283,1.1248,-0.344,-0.40777,0.8973
2361,500000,Noida,m,21-10-1990,86,cbse,2009,80.2,cbse,12,2,B.Tech/B.E.,information technology,71.59,12,1,Delhi,2013,415,585,705,0.450876584,395,-1,-1,-1,-1,-1,-1,-1.5953,0.0459,0.3174,1.4136,-0.8608
2362,2020000,Bangalore,m,20-07-1990,,state board,2005,70,state board,1622,2,MCA,computer application,78,1622,0,Madhya Pradesh,2013,430,400,235,0.216785486,325,-1,-1,-1,-1,-1,-1,-0.5899,-0.9531,-0.7585,-0.7415,-1.8189
2363,320000,Bangalore,m,09-08-1992,,cbse,2010,71.4,cbse,5514,2,B.Tech/B.E.,information technology,71.54,5514,0,Haryana,2014,455,485,560,0.744758354,465,-1,438,-1,-1,-1,-1,0.4155,-0.6201,0.3174,,-0.6692
2364,350000,Pantnagar,m,15-08-1986,67.4,cbse,2005,62.3,cbse,83,2,B.Tech/B.E.,electronics and communication engineering,64.5,83,0,Uttar Pradesh,2010,465,465,485,0.124502074,405,233,-1,-1,-1,-1,-1,-0.5719,0.0328,-1.7954,1.2374,1.4502
2365,175000,noida,m,07-04-1992,64.6,state board,,62.2,state board,13355,2,MCA,computer application,78,13355,1,West Bengal,2014,520,420,415,0.276047228,345,-1,-1,-1,-1,-1,-1,0.7027,1.3779,0.1637,0.9066,-0.2859
2366,120000,Greater Noida,m,26-02-1992,72,cbse,2010,59.9,cbse,67,2,B.Tech/B.E.,information technology,63,67,0,Uttar Pradesh,2014,440,450,395,0.991230625,385,-1,592,-1,-1,-1,-1,-0.4463,0.3789,0.6248,1.5404,0.6721
2367,160000,Noida,f,10-08-1993,75.6,cbse,2010,83.2,cbse,55,2,B.Tech/B.E.,computer science & engineering,71.1,55,0,Uttar Pradesh,2014,475,460,530,0.744758354,405,-1,438,-1,-1,-1,-1,1.2772,1.5444,1.8543,1.0333,1.247
2368,150000,Bangalore,f,19-06-1992,82.46,state board,,71,state board,6978,2,B.Tech/B.E.,electronics & telecommunications,67.81,6978,0,Maharashtra,2013,535,470,450,0.338786347,555,292,-1,-1,-1,-1,-1,0.8463,0.7119,-0.1437,-0.1076,-0.0943
2369,200000,Chennai,m,20-01-1993,97,state board,2010,95.08,state board,566,2,B.Tech/B.E.,electronics and communication engineering,89,566,0,Tamil Nadu,2014,440,395,545,0.493596387,355,324,-1,-1,-1,-1,-1,1.4208,0.7119,-0.7585,-1.6289,-0.8608
2370,515000,-1,m,10-03-1992,84.8,cbse,,84.6,cbse,7557,2,B.Tech/B.E.,computer science & engineering,80.8,7557,1,Delhi,2013,625,585,795,0.911395278,575,-1,500,-1,-1,-1,-1,0.2718,0.3789,0.9322,-0.1076,-1.4356
2371,200000,Noida,m,09-01-1994,73.6,cbse,2010,82.8,cbse,12022,2,B.Tech/B.E.,,74.8,,0,Uttarakhand,2014,430,495,535,0.670743151,455,-1,-1,-1,-1,-1,-1,0.5591,0.5454,0.01,0.1459,-1.4356
2372,300000,New Delhi,m,05-07-1990,54,0,2006,64,0,255,2,B.Tech/B.E.,information technology,67.3,255,0,Uttar Pradesh,2011,305,415,415,0.635978756,445,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.8171,-0.0552,-0.2875
2373,200000,Kolkata,m,04-12-1988,61,icse,2006,61.8,isc,2819,2,B.Tech/B.E.,information technology,62.2,2819,0,Uttar Pradesh,2012,395,565,475,0.670743151,455,-1,-1,-1,-1,-1,-1,0.5522,0.8128,-1.0116,-1.3008,0.1864
2374,565000,Bangalore,m,02-05-1989,75.4,mp board,2007,85.33,mp board,1622,2,B.Tech/B.E.,electronics and communication engineering,67.11,1622,0,Madhya Pradesh,2012,405,415,395,0.694479328,-1,366,-1,-1,-1,-1,-1,-1.1901,-0.1232,0.5269,-0.76027,-0.9984
2375,200000,-1,m,14-09-1989,56.16,state board,2006,54.08,state board,11942,2,B.Tech/B.E.,electronics and communication engineering,61.28,11942,0,Uttar Pradesh,2012,465,495,355,0.649389715,355,356,-1,-1,-1,-1,356,0.7027,0.3789,0.4711,0.7798,-0.2859
2376,500000,Kolkata,f,26-04-1989,,0,2007,65,0,5508,2,B.Tech/B.E.,information technology,74,5508,0,Orissa,2011,535,445,525,0.3423149,365,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.672,1.5899,-0.1295
2377,375000,Bangalore,m,20-01-1990,90.4,sslc,2008,65,pre-university,315,2,B.Tech/B.E.,electrical engineering,80.3,315,1,Karnataka,2012,615,620,750,0.229481755,355,266,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.1988,0.7086,-0.7615
2378,200000,Bikaner,f,16-11-1992,90.6,cbse,2010,78.8,cbse,6874,2,B.Tech/B.E.,computer science & engineering,79.57,6874,0,Uttarakhand,2015,830,455,545,0.884122512,535,-1,-1,-1,-1,-1,-1,0.5591,0.8784,0.7785,,0.4805
2379,210000,Noida,m,26-02-1990,65.2,cbse,2007,80,cbse,35,1,MCA,computer application,81.6,35,1,Delhi,2013,430,570,465,0.744758354,555,-1,438,-1,-1,-1,-1,0.1282,0.7119,0.01,-0.3612,-1.244
2380,400000,Hyderabad,m,25-02-1990,69.5,state board,2007,90.5,state board,2867,2,M.Tech./M.E.,computer science,84.77,2867,1,Telangana,2014,405,530,605,0.911395278,665,-1,500,-1,-1,-1,-1,0.99,-0.2871,0.7785,-1.6289,-0.8608
2381,340000,Bangalore,f,10-12-1991,94.8,icse,2010,93,icse,44,2,B.Tech/B.E.,information technology,74.3,44,0,Uttar Pradesh,2014,650,555,500,0.765673581,485,-1,-1,-1,-1,-1,-1,0.1282,0.2124,-0.6048,,0.2889
2382,190000,-1,m,02-08-1989,73.83,rbse,2008,72.31,rbse,14839,2,MCA,computer application,73,14839,1,Rajasthan,2014,560,540,545,0.744758354,525,-1,438,-1,-1,-1,-1,1.5644,1.0449,0.4711,0.7798,1.247
2383,430000,Bangalore,m,01-10-1990,87.2,state board,2008,79.8,state board,7586,2,B.Tech/B.E.,information technology,82.6,7586,0,Tamil Nadu,2012,605,495,485,0.377551419,375,-1,-1,-1,-1,-1,-1,-1.3447,-1.2153,-1.3599,0.7673,-0.9194
2384,305000,Pune,f,13-10-1992,90.4,cbse,2010,88.2,cbse,5812,2,B.Tech/B.E.,information technology,77.9,5812,1,Rajasthan,2014,755,540,630,0.953899775,495,-1,530,-1,-1,-1,-1,-0.3027,0.7119,-0.4511,0.7798,0.4805
2385,350000,Bangalore,f,13-01-1992,92.48,state board,,89,state board,182,2,B.Tech/B.E.,computer science & engineering,73,182,1,Karnataka,2014,665,505,415,0.911395278,525,-1,500,-1,-1,-1,-1,0.2718,0.2124,0.3174,-2.136,-0.0943
2386,120000,Hyderabad,f,29-03-1991,,ssc,2008,69.5,board of intermediate education,8908,2,B.Tech/B.E.,information technology,63.25,8908,1,Telangana,2012,535,355,395,0.3423149,365,-1,-1,-1,-1,-1,-1,-1.4606,-0.5913,-0.4891,2.2068,-0.1295
2387,480000,Bangalore,m,25-06-1988,84.5,secondary school of education,2005,93.6,"board of intermediate education,ap",3174,2,MCA,computer application,77,3174,0,Andhra Pradesh,2011,435,505,615,0.600057182,435,-1,-1,-1,-1,-1,-1,0.0464,0.5008,-0.0537,0.0623,0.1864
2388,300000,Navi Mumbai,f,13-09-1992,64.2,icse,2010,64.1,icse,3449,2,B.Tech/B.E.,information technology,71,3449,0,Madhya Pradesh,2014,510,505,595,0.978799293,455,-1,561,-1,-1,-1,-1,0.4155,0.0459,0.01,0.2727,0.0973
2389,300000,Noida,m,13-02-1991,87,cbse,2009,70,cbse,33,2,B.Tech/B.E.,information technology,62,33,0,Haryana,2013,710,555,570,0.622642916,575,-1,407,-1,-1,-1,-1,-0.5899,-0.7866,-0.9122,0.2727,-0.4776
2390,400000,gurgaon,m,24-03-1993,77.8,cbse,2010,69,cbse,12374,2,B.Tech/B.E.,electrical engineering,71.7,12374,0,Punjab,2014,475,510,475,0.193768442,-1,292,-1,-1,324,-1,-1,-0.4463,0.0459,0.7785,,0.2889
2391,360000,Bangalore,m,22-05-1991,79.29,icse,2009,68.67,cbse,5298,2,B.Tech/B.E.,computer science & engineering,76,5298,0,Tamil Nadu,2013,545,505,595,0.356536488,555,-1,346,-1,-1,-1,-1,0.2718,0.7119,0.3174,-0.1076,1.4386
2392,580000,Noida,m,18-09-1991,88.4,cbse,2009,75.5,cbse,44,2,B.Tech/B.E.,electronics and communication engineering,80.42,44,0,Uttar Pradesh,2014,545,630,545,0.493596387,475,324,-1,-1,-1,-1,-1,-1.1644,-1.6191,-0.7585,,-0.6692
2393,405000,Bangalore ,m,30-09-1990,,0,2008,77,0,3801,2,B.Tech/B.E.,information technology,75.2,3801,0,Karnataka,2012,385,515,465,0.525922584,415,-1,-1,-1,-1,-1,-1,0.1623,0.9688,1.1074,0.4442,-0.1295
2394,500000,chandigarh,m,13-08-1989,77,pseb,2007,76,psbte,153,2,B.Tech/B.E.,electronics and communication engineering,76.5,153,0,Punjab,2010,445,445,385,0.985461394,355,500,-1,-1,-1,-1,-1,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455
2395,115000,Noida,m,17-04-1992,73,up board,2009,72,up board,172,2,B.Tech/B.E.,electronics and communication engineering,70.4,172,0,Uttar Pradesh,2013,520,330,310,0.376059587,-1,300,-1,-1,-1,260,-1,-0.7264,1.6708,-0.1626,,-0.1295
2396,110000, Mumbai,m,06-08-1988,66.67,maharashtra,,64.08,maharashtra,1274,2,B.Tech/B.E.,other,55,1274,0,Maharashtra,2010,435,375,405,-1,-1,300,-1,-1,-1,-1,-1,0.2009,-0.2793,-0.344,-0.5253,0.3444
